file_x,file_y,decision,distance_l2,distance_l2_scaled,y,pred_euclidean_l2
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anette_Hosoi/Anette_Hosoi_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angela_Lansbury/Angela_Lansbury_0001.jpg,No,0.9897,-0.9897,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aly_Wagner/Aly_Wagner_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alain_Cervantes/Alain_Cervantes_0001.jpg,No,1.4403,-1.4403,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anzori_Kikalishvili/Anzori_Kikalishvili_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexander_Downer/Alexander_Downer_0004.jpg,No,1.0576,-1.0576,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arthur_Martinez/Arthur_Martinez_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adrian_McPherson/Adrian_McPherson_0002.jpg,No,1.3762,-1.3762,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ahmed_Ahmed/Ahmed_Ahmed_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,No,0.9737,-0.9737,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angelo_Reyes/Angelo_Reyes_0004.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ahmed_Ibrahim_Bilal/Ahmed_Ibrahim_Bilal_0001.jpg,No,1.3023,-1.3023,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adisai_Bodharamik/Adisai_Bodharamik_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alicia_Keys/Alicia_Keys_0001.jpg,No,1.4538,-1.4538,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Mazur/Anthony_Mazur_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alan_Dershowitz/Alan_Dershowitz_0001.jpg,No,1.0761,-1.0761,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Corso/Anthony_Corso_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akmal_Taher/Akmal_Taher_0001.jpg,No,1.2488,-1.2488,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Agnes_Bruckner/Agnes_Bruckner_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_King/Alex_King_0001.jpg,No,1.1351,-1.1351,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alistair_MacDonald/Alistair_MacDonald_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrei_Nikolishin/Andrei_Nikolishin_0001.jpg,No,1.0364,-1.0364,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angela_Mascia-Frye/Angela_Mascia-Frye_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexis_Bledel/Alexis_Bledel_0001.jpg,No,1.1663,-1.1663,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Cassano/Antonio_Cassano_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Caldecott/Andrew_Caldecott_0001.jpg,No,1.0333,-1.0333,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrei_Mikhnevich/Andrei_Mikhnevich_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Afton_Smith/Afton_Smith_0001.jpg,No,1.1062,-1.1062,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Barros/Alex_Barros_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alicia_Molik/Alicia_Molik_0001.jpg,No,1.1247,-1.1247,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ashraf_Ghani/Ashraf_Ghani_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alyson_Hannigan/Alyson_Hannigan_0001.jpg,No,1.0156,-1.0156,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Avril_Lavigne/Avril_Lavigne_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0001.jpg,No,1.4255,-1.4255,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akmal_Taher/Akmal_Taher_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,No,1.154,-1.154,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Techine/Andre_Techine_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aileen_Riggin_Soule/Aileen_Riggin_Soule_0001.jpg,No,1.4289,-1.4289,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Abdullah_Saleh/Ali_Abdullah_Saleh_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angela_Alvarado_Rosa/Angela_Alvarado_Rosa_0001.jpg,No,1.4399,-1.4399,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allen_Iverson/Allen_Iverson_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfonso_Cuaron/Alfonso_Cuaron_0001.jpg,No,0.9489,-0.9489,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Asif_Hanif/Asif_Hanif_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alberto_Acosta/Alberto_Acosta_0001.jpg,No,1.3328,-1.3328,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alberto_Fujimori/Alberto_Fujimori_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Albert_Pujols/Albert_Pujols_0001.jpg,No,1.1728,-1.1728,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Catania/Antonio_Catania_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Niccol/Andrew_Niccol_0001.jpg,No,1.0705,-1.0705,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Khamenei/Ali_Khamenei_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anastasia_Myskina/Anastasia_Myskina_0003.jpg,No,1.3661,-1.3661,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amelie_Mauresmo/Amelie_Mauresmo_0016.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anastasia_Kelesidou/Anastasia_Kelesidou_0001.jpg,No,1.4192,-1.4192,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_LaPaglia/Anthony_LaPaglia_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aby_Har-Even/Aby_Har-Even_0001.jpg,No,1.3131,-1.3131,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Khamenei/Ali_Khamenei_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Afton_Smith/Afton_Smith_0001.jpg,No,1.3523,-1.3523,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Lange/Andre_Lange_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anna_Jones/Anna_Jones_0001.jpg,No,1.4487,-1.4487,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amber_Tamblyn/Amber_Tamblyn_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aaron_Tippin/Aaron_Tippin_0001.jpg,No,1.1339,-1.1339,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Carter/Anthony_Carter_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alberto_Gonzales/Alberto_Gonzales_0001.jpg,No,1.4499,-1.4499,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Albrecht_Mentz/Albrecht_Mentz_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Popov/Alex_Popov_0001.jpg,No,1.2745,-1.2745,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Annika_Sorenstam/Annika_Sorenstam_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aparna_Pillai/Aparna_Pillai_0001.jpg,No,1.3794,-1.3794,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angelo_Reyes/Angelo_Reyes_0004.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abba_Eban/Abba_Eban_0001.jpg,No,1.46,-1.46,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Dick/Andy_Dick_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adelina_Avila/Adelina_Avila_0001.jpg,No,1.2929,-1.2929,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrei_Konchalovsky/Andrei_Konchalovsky_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexander_Lukashenko/Alexander_Lukashenko_0001.jpg,No,1.4764,-1.4764,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ahmed_Ibrahim_Bilal/Ahmed_Ibrahim_Bilal_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexandre_Herchcovitch/Alexandre_Herchcovitch_0001.jpg,No,1.385,-1.385,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexandre_Daigle/Alexandre_Daigle_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Popov/Alex_Popov_0001.jpg,No,1.0872,-1.0872,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ambrose_Lee/Ambrose_Lee_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akiko_Morigami/Akiko_Morigami_0001.jpg,No,1.3938,-1.3938,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ari_Fleischer/Ari_Fleischer_0013.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Benes/Andy_Benes_0001.jpg,No,1.367,-1.367,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Ahmeti/Ali_Ahmeti_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alan_Tang_Kwong-wing/Alan_Tang_Kwong-wing_0001.jpg,No,1.2144,-1.2144,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Agnes_Bruckner/Agnes_Bruckner_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alecos_Markides/Alecos_Markides_0001.jpg,No,1.2085,-1.2085,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allen_Iverson/Allen_Iverson_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Gilligan/Andrew_Gilligan_0001.jpg,No,1.2122,-1.2122,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Asif_Ali_Zardari/Asif_Ali_Zardari_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexandre_Daigle/Alexandre_Daigle_0001.jpg,No,1.0991,-1.0991,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Albrecht_Mentz/Albrecht_Mentz_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alecos_Markides/Alecos_Markides_0001.jpg,No,1.0541,-1.0541,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfredo_Moreno/Alfredo_Moreno_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abdullatif_Sener/Abdullatif_Sener_0002.jpg,No,1.2557,-1.2557,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Ervin/Anthony_Ervin_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alonzo_Mourning/Alonzo_Mourning_0001.jpg,No,1.2889,-1.2889,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Palmer/Arnold_Palmer_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,No,1.1355,-1.1355,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Griggs/Andy_Griggs_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angel_Maza/Angel_Maza_0001.jpg,No,1.2846,-1.2846,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alan_Dreher/Alan_Dreher_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Fernandez/Alejandro_Fernandez_0001.jpg,No,1.0885,-1.0885,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alisha_Richman/Alisha_Richman_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Smith/Andre_Smith_0001.jpg,No,1.1435,-1.1435,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Scott_Miller/Anthony_Scott_Miller_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Art_Lopez/Art_Lopez_0001.jpg,No,1.2928,-1.2928,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ambrose_Lee/Ambrose_Lee_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andres_DAlessandro/Andres_DAlessandro_0001.jpg,No,1.0431,-1.0431,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amy_Gale/Amy_Gale_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abba_Eban/Abba_Eban_0001.jpg,No,1.1637,-1.1637,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_North/Andy_North_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akiko_Morigami/Akiko_Morigami_0001.jpg,No,1.4665,-1.4665,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Fallahian/Ali_Fallahian_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Lerner/Alejandro_Lerner_0001.jpg,No,1.4603,-1.4603,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ally_Sheedy/Ally_Sheedy_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ana_Paula_Gerard/Ana_Paula_Gerard_0001.jpg,No,1.0646,-1.0646,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Palmer/Arnold_Palmer_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alonzo_Mourning/Alonzo_Mourning_0001.jpg,No,1.3665,-1.3665,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ahmed_Chalabi/Ahmed_Chalabi_0005.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akhmed_Zakayev/Akhmed_Zakayev_0003.jpg,No,1.0463,-1.0463,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ana_Claudia_Talancon/Ana_Claudia_Talancon_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aaron_Pena/Aaron_Pena_0001.jpg,No,1.1092,-1.1092,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akmal_Taher/Akmal_Taher_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexis_Bledel/Alexis_Bledel_0001.jpg,No,1.068,-1.068,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andres_DAlessandro/Andres_DAlessandro_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anna_Kournikova/Anna_Kournikova_0012.jpg,No,1.5548,-1.5548,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Sabey/Andrew_Sabey_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anna_Faris/Anna_Faris_0001.jpg,No,1.1909,-1.1909,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abel_Pacheco/Abel_Pacheco_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adrian_Murrell/Adrian_Murrell_0001.jpg,No,1.5102,-1.5102,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexa_Vega/Alexa_Vega_0001.jpg,No,1.5499,-1.5499,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Penelas/Alex_Penelas_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfonso_Cuaron/Alfonso_Cuaron_0001.jpg,No,0.9649,-0.9649,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anna_Kournikova/Anna_Kournikova_0012.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfred_Sant/Alfred_Sant_0001.jpg,No,0.9093,-0.9093,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adam_Rich/Adam_Rich_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexis_Dennisoff/Alexis_Dennisoff_0001.jpg,No,1.1669,-1.1669,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrei_Konchalovsky/Andrei_Konchalovsky_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexandra_Pelosi/Alexandra_Pelosi_0001.jpg,No,1.3328,-1.3328,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abid_Hamid_Mahmud_Al-Tikriti/Abid_Hamid_Mahmud_Al-Tikriti_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa_0002.jpg,No,1.4499,-1.4499,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Hopkins/Anthony_Hopkins_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0011.jpg,No,0.9445,-0.9445,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Naimi/Ali_Naimi_0006.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexandra_Jackson/Alexandra_Jackson_0001.jpg,No,1.2067,-1.2067,0,No
