file_x,file_y,decision,distance_l2,distance_l2_scaled
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6978/2667961134,2384720269_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/4500/721656987,1092892354_align.jpg",No,0.6886,-0.6886
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7508/2174036321,20875244_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5877/2184936859,650764490_align.jpg",No,1.0341,-1.0341
/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6730/95afee1fe4a48eb8e1fe0b78.jpg_align.jpg,"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14727/2975848856,1276467794_align.jpg",No,0.9934,-0.9934
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6654/1407631492,2283414523_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5630/3522072962,3875041161_align.jpg",No,1.5115,-1.5115
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6978/2667961134,2384720269_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7052/3272687312,505944678_align.jpg",No,1.2066,-1.2066
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14805/1970917846,2509628526_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14018/4052189599,408090989_align.jpg",No,1.4569,-1.4569
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8594/367845031,2497448796_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14961/4120572612,559129215_align.jpg",No,1.2486,-1.2486
/content/drive/My Drive/기업프로젝트-라젠/data/face train data/4861/eab9044c94f5aab4d62afced.jpg_align.jpg,"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/10620/3227417799,677187904_align.jpg",No,1.2757,-1.2757
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/3866/2375549814,1910750626_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/13916/3017482370,573604790_align.jpg",No,1.4223,-1.4223
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/11235/1047016066,62099054_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/10024/3731102869,2980353182_align.jpg",No,1.41,-1.41
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5102/1817749238,2786418797_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/3900/559233188,1896541478_align.jpg",No,1.3987,-1.3987
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/12437/1426123360,2948077447_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/11155/2877451816,2812571106_align.jpg",No,1.4492,-1.4492
/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6509/4b90f603738da9772ddc406eb051f8198718e380.jpg_align.jpg,"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2041/2850016168,4158168732_align.jpg",No,1.4305,-1.4305
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7292/2370572215,2146775756_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/12245/2472732210,1011679253_align.jpg",No,1.5605,-1.5605
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5835/1379495307,3452385046_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14961/4120572612,559129215_align.jpg",No,1.2742,-1.2742
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2414/3090812696,2226485954_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/10788/3134571634,1562697427_align.jpg",No,1.5131,-1.5131
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6245/2378004660,3596668494_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/3848/34918506,1170564847_align.jpg",No,0.9278,-0.9278
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6245/2378004660,3596668494_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/1414/3356567848,2045956955_align.jpg",No,1.5848,-1.5848
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6825/1360979133,3151003475_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/1695/3737004080,618332747_align.jpg",No,1.5385,-1.5385
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/4156/2513350065,2564831024_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/15219/2685274929,2887165247_align.jpg",No,0.9197,-0.9197
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/615/2242468360,3655639513_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5454/1992197022,1854957818_align.jpg",No,1.597,-1.597
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2145/4243901715,2498905926_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/1464/2062039301,704589751_align.jpg",No,1.5227,-1.5227
