file_x,file_y,decision,distance_l2
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0036.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ahmad_Jbarah/Ahmad_Jbarah_0001.jpg,No,1.3898
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Garotinho/Anthony_Garotinho_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adam_Rich/Adam_Rich_0001.jpg,No,1.3823
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alek_Wek/Alek_Wek_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexandra_Jackson/Alexandra_Jackson_0001.jpg,No,1.4543
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amanda_Marsh/Amanda_Marsh_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aaron_Patterson/Aaron_Patterson_0001.jpg,No,1.405
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Elias_Saca/Antonio_Elias_Saca_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Adbul_Karim_Madani/Ali_Adbul_Karim_Madani_0001.jpg,No,1.2865
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Afton_Smith/Afton_Smith_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aleksander_Voloshin/Aleksander_Voloshin_0001.jpg,No,1.4523
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Bryant/Andy_Bryant_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aldo_Paredes/Aldo_Paredes_0001.jpg,No,1.5213
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adam_Kennedy/Adam_Kennedy_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,No,1.4229
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amy_Gale/Amy_Gale_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Penelas/Alex_Penelas_0002.jpg,No,1.3307
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amy_Cotton/Amy_Cotton_0001.jpg,No,1.3945
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allan_Wagner/Allan_Wagner_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrea_De_Cruz/Andrea_De_Cruz_0001.jpg,No,1.2977
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfred_Sant/Alfred_Sant_0001.jpg,No,1.2789
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Bernardo/Antonio_Bernardo_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alberta_Lee/Alberta_Lee_0001.jpg,No,1.2494
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amram_Mitzna/Amram_Mitzna_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexandra_Jackson/Alexandra_Jackson_0001.jpg,No,1.3589
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0036.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alan_Tang_Kwong-wing/Alan_Tang_Kwong-wing_0001.jpg,No,1.4061
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Cabrera/Alex_Cabrera_0001.jpg,No,1.384
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alonzo_Mourning/Alonzo_Mourning_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aidan_Quinn/Aidan_Quinn_0001.jpg,No,1.4244
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angela_Merkel/Angela_Merkel_0005.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alicia_Silverstone/Alicia_Silverstone_0002.jpg,No,1.3951
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aiysha_Smith/Aiysha_Smith_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfred_Sant/Alfred_Sant_0001.jpg,No,1.3866
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ally_Sheedy/Ally_Sheedy_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aishwarya_Rai/Aishwarya_Rai_0001.jpg,No,1.5096
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aby_Har-Even/Aby_Har-Even_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Albert_Pujols/Albert_Pujols_0001.jpg,No,1.3795
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Annette_Lu/Annette_Lu_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adel_Al-Jubeir/Adel_Al-Jubeir_0003.jpg,No,1.2909
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Armando_Calderon_Sol/Armando_Calderon_Sol_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexandra_Spann/Alexandra_Spann_0001.jpg,No,1.4375
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alvaro_Noboa/Alvaro_Noboa_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ana_Guevara/Ana_Guevara_0007.jpg,No,1.2598
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amy_Redford/Amy_Redford_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0001.jpg,No,1.3212
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alan_Greer/Alan_Greer_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexis_Bledel/Alexis_Bledel_0001.jpg,No,1.3495
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adoor_Gopalakarishnan/Adoor_Gopalakarishnan_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abbas_Kiarostami/Abbas_Kiarostami_0001.jpg,No,1.3743
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Catania/Antonio_Catania_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abdul_Majeed_Shobokshi/Abdul_Majeed_Shobokshi_0001.jpg,No,1.3124
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Al_Leiter/Al_Leiter_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,No,1.4563
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adam_Scott/Adam_Scott_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aldo_Paredes/Aldo_Paredes_0001.jpg,No,1.2667
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Roddick/Andy_Roddick_0015.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adrian_Murrell/Adrian_Murrell_0001.jpg,No,1.342
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anna_Faris/Anna_Faris_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adriana_Perez_Navarro/Adriana_Perez_Navarro_0001.jpg,No,1.3389
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amy_Yasbeck/Amy_Yasbeck_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Fastow/Andrew_Fastow_0001.jpg,No,1.4175
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adam_Rich/Adam_Rich_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alicia_Keys/Alicia_Keys_0001.jpg,No,1.4554
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Audrey_Lacroix/Audrey_Lacroix_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ann_Landers/Ann_Landers_0001.jpg,No,1.1438
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allan_Kemakeza/Allan_Kemakeza_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Sabey/Andrew_Sabey_0001.jpg,No,1.4766
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Al_Cardenas/Al_Cardenas_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Garcia/Andy_Garcia_0001.jpg,No,1.2267
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amy_Redford/Amy_Redford_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alain_Cervantes/Alain_Cervantes_0001.jpg,No,1.316
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Shutley/Andrew_Shutley_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfredo_Moreno/Alfredo_Moreno_0001.jpg,No,1.2649
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arturo_Gatti/Arturo_Gatti_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alan_Dershowitz/Alan_Dershowitz_0001.jpg,No,1.3444
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Annie_Chaplin/Annie_Chaplin_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Caldecott/Andrew_Caldecott_0001.jpg,No,1.4949
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrea_Bocelli/Andrea_Bocelli_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Bucher/Andre_Bucher_0001.jpg,No,1.3128
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anatoliy_Kinakh/Anatoliy_Kinakh_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfred_Sant/Alfred_Sant_0001.jpg,No,1.2921
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allison_Searing/Allison_Searing_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Lerner/Alejandro_Lerner_0001.jpg,No,1.334
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abner_Martinez/Abner_Martinez_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ain_Seppik/Ain_Seppik_0001.jpg,No,1.4572
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Garotinho/Anthony_Garotinho_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alan_Zemaitis/Alan_Zemaitis_0001.jpg,No,1.3135
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnoldo_Aleman/Arnoldo_Aleman_0005.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allen_Rock/Allen_Rock_0001.jpg,No,1.439
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Garcia/Andy_Garcia_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alan_Dreher/Alan_Dreher_0001.jpg,No,1.3985
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abel_Pacheco/Abel_Pacheco_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_King/Alex_King_0001.jpg,No,1.3048
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alyse_Beaupre/Alyse_Beaupre_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anna_Chicherova/Anna_Chicherova_0001.jpg,No,1.002
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Mohammed_Maher/Ali_Mohammed_Maher_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alonzo_Mourning/Alonzo_Mourning_0001.jpg,No,1.3196
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Fastow/Andrew_Fastow_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alicia_Hollowell/Alicia_Hollowell_0001.jpg,No,1.3793
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Artieas_Shanks/Artieas_Shanks_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Jarecki/Andrew_Jarecki_0001.jpg,No,1.4869
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arye_Mekel/Arye_Mekel_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexander_Lukashenko/Alexander_Lukashenko_0001.jpg,No,1.5063
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allen_Iverson/Allen_Iverson_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexis_Dennisoff/Alexis_Dennisoff_0001.jpg,No,1.3665
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Austin_Kearns/Austin_Kearns_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ana_Guevara/Ana_Guevara_0007.jpg,No,1.4677
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Bernard/Andrew_Bernard_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aileen_Riggin_Soule/Aileen_Riggin_Soule_0001.jpg,No,1.3626
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Augustin_Calleri/Augustin_Calleri_0004.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Pico/Anthony_Pico_0001.jpg,No,1.477
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allen_Iverson/Allen_Iverson_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alan_Zemaitis/Alan_Zemaitis_0001.jpg,No,1.2247
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arminio_Fraga/Arminio_Fraga_0006.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abraham_Foxman/Abraham_Foxman_0001.jpg,No,1.3716
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Armando_Avila_Panchame/Armando_Avila_Panchame_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Fastow/Andrew_Fastow_0001.jpg,No,1.4418
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allyson_Felix/Allyson_Felix_0005.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alicia_Molik/Alicia_Molik_0001.jpg,No,1.3587
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alyson_Hannigan/Alyson_Hannigan_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Bryant/Andy_Bryant_0001.jpg,No,1.3853
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angie_Arzola/Angie_Arzola_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Annette_Bening/Annette_Bening_0001.jpg,No,1.4141
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anastasia_Myskina/Anastasia_Myskina_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adrian_Nastase/Adrian_Nastase_0002.jpg,No,1.3545
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ana_Isabel_Sanchez/Ana_Isabel_Sanchez_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adisai_Bodharamik/Adisai_Bodharamik_0001.jpg,No,1.2119
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Corso/Anthony_Corso_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ari_Bousbib/Ari_Bousbib_0001.jpg,No,1.2879
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anders_Ebbeson/Anders_Ebbeson_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Wetzler/Andrew_Wetzler_0001.jpg,No,1.3477
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allan_Houston/Allan_Houston_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexander_Losyukov/Alexander_Losyukov_0004.jpg,No,1.457
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amy_Redford/Amy_Redford_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Gilligan/Andrew_Gilligan_0001.jpg,No,1.3009
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Pico/Anthony_Pico_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amer_al-Saadi/Amer_al-Saadi_0004.jpg,No,1.2615
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0014.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adam_Herbert/Adam_Herbert_0001.jpg,No,1.3355
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/AJ_Cook/AJ_Cook_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfonso_Soriano/Alfonso_Soriano_0001.jpg,No,1.3546
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anders_Fogh_Rasmussen/Anders_Fogh_Rasmussen_0004.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Albrecht_Mentz/Albrecht_Mentz_0002.jpg,No,1.2346
